ID,Order ID,Order Date,Total,ASIN,Quantity,Product Name,Insurance_Cats,Insurance_Conf,Insurance_Conf_HL,Gen_Cats,Room
3685,114-5698685-3651452,2021-09-16T12:40:34Z,38.02,B074SJ9DCW,1,"DanForce Bright LED Headlamp - American Made Head Flashlight - 3 Cree LEDs, 4 Modes, 6000 Lumens, Rechargeable Batteries - Sweat-Resistant Band - Dust and Waterproof + FREE Lenses by , (Haki)",Camping / Utility headlamp,72,Low,Tools-Electronics,Garage
3686,113-8178891-9994622,2021-09-16T00:40:34Z,10.59,B08S3HBM2L,1,"Heroes of Goo Jit Zu Galaxy Attack, Action Figure - Astro Thrash",Toy action figure,91,High,Other,Kid's Bedroom
3687,113-9908568-7148257,2021-09-16T00:39:20Z,15.89,B08S35481C,1,"Heroes of Goo Jit Zu Galaxy Attack, Action Figure Pump Power - Air Vac Orbitox",Toy action figure,91,High,Other,Kid's Bedroom
3688,113-0429029-7085056,2021-09-15T22:49:20Z,10.59,B08S3SNYNL,1,"Heroes of Goo Jit Zu Galaxy Attack, Action Figure - Solar Blast Blazagon",Toy action figure,91,High,Other,Kid's Bedroom
3689,113-0224542-9352268,2021-09-15T22:38:36Z,19.02,B0019GM3HC,1,"SKLZ Flag Football 10-Player Deluxe Set with Flags, Belts, and Cones",Football,72,Low,Other,Basement - Unfinished
3693,114-8585023-2165814,2021-09-12T22:26:26Z,26.5,B0053D319Q,1,"900095 Padding Felt Adhesive White 1/4"" Thick 6""x2.5yd Orthopedic Rl Part# 900095 by Aetna Felt Corporation Qty of 1 Roll",Rest & pad,45,Low,Household-Consumables,Musical Instruments/ Equip
3694,114-3487449-3070664,2021-09-12T17:18:55Z,35.88,B07XBVH7NK,2,"Feit Electric OM300/850/LED A23 Non Dimmable Omni High Output LED Light Bulb, 300W, 5000K Daylight",Specialty lighting,44,Low,Household-Consumables,Attic
3695,114-3487449-3070664,2021-09-12T17:18:55Z,53.63,B0178H97LA,1,"Luxrite F32T8/765 32W 48 Inch T8 Fluorescent Tube Light Bulb, 6500K Daylight White, 2650 Lumens, G13 Medium Bi-Pin Base, LR20735, 6-Pack",Specialty lighting,42,Low,Household-Consumables,Attic
3696,114-3487449-3070664,2021-09-12T17:18:55Z,63.58,B08HDPRR7C,1,F40CW / F40CWX (6 Pack) 40 Watt Fluorescent Tube Light Bulb 40W Cool White 4100K Replaces F40T12/CW F40T12/CW/SUPREME/ALTO F40/D841/ECO F40SPX41/ECO F40/CWX F40SP41 F40T12/CWSupreme/Plus/Alto F40CW,Specialty lighting,38,Low,Household-Consumables,Attic
3697,113-3975210-2562621,2021-09-10T14:56:26Z,60.41,B00Q3LW102,1,"PajamaJeans Mens Elastic Waist Pants - Elastic Waist Pants for Men, Black, MD",Pants - Men's - Casual,72,Low,Other,Clothing & Accs - Mens
3698,113-7572458-0291410,2021-09-10T14:52:24Z,32.75,B01LZT2W69,1,"Goodthreads Men's Straight-Fit Washed Comfort Stretch Chino Pant, Khaki, 34W x 30L",Menswear - Men's khaki / Chinos,65,Low,Other,Clothing & Accs - Mens
3699,113-0706259-3814625,2021-09-10T14:51:54Z,32.75,B07JMSJ9QJ,1,"Goodthreads Men's Straight-Fit Washed Comfort Stretch Chino Pant, Denim, 34W x 30L",Menswear - Men's khaki / Chinos,59,Low,Other,Clothing & Accs - Mens
3700,114-0577958-7009837,2021-09-08T13:33:46Z,36.6,B08K75G781,6,"50Pcs Cartoon Kids Disposable 3 Ply Breathable & Comfortable Anti Dust Face Mouth Filter Tools for Children,Colorful Cartoon Design (Cartoons 50pcs)",Men's/Women's/Kids Accessories,72,Low,Household-Consumables,Coat Closet
3701,112-5233842-5922666,2021-09-07T19:05:10Z,26.38,B07BFCVJZC,1,"Ergonomic Mouse, LEKVEY Vertical Wireless Mouse - Rechargeable 2.4GHz Optical Vertical Mice : 3 Adjustable DPI 800/1200/1600 Levels 6 Buttons, for Laptop, PC, Computer, Desktop, Notebook etc, Black",Other,0,Low,Computer Accesories,Other
3702,113-6614751-2798646,2021-09-03T23:40:07Z,23.95,B001OELY9C,1,"Roundup 5725070 Extended Control Grass Killer Plus Weed Preventer II 2 Ready-to-Use Pump 'N Go Sprayer, 1.33 gallon,",Garden sprayer,77,Low,Cleaning-Supplies,Shed
3703,114-9255223-2545042,2021-09-02T12:36:01Z,12.67,B07YJYLZQP,1,"Elastic Thin Sports Headbands - Athletic Non Slip Skinny Headbands for Women, Men, Boys, Girls & Kids - 6 Pack Silicone Grip Hairband Mini Sweat Band - Stays in Place, Stylish, & Great for Working Out",Hair clip / Headband,47,Low,Other,Bathroom
3704,113-0270851-3785878,2021-09-01T14:57:14Z,22.24,B071XWVQCV,1,"Larabar Lemon Bar, Gluten Free Vegan Fruit & Nut Bar, 1.6 oz Bars, 16 Ct",Other,0,Low,Snacks,Other
3705,113-7025207-2826600,2021-09-01T12:11:01Z,7.87,B003FULBQ4,1,"Bounce Dryer Sheets Laundry Fabric Softener, Outdoor Fresh Scent, 240 Count",Other,0,Low,Household-Consumables,Other
3706,114-3809231-0540226,2021-09-01T08:30:52Z,22.59,B07JMHB3Y5,1,"Tide PODS Laundry Detergent Soap PODS, High Efficiency (HE), Clean Breeze Scent, 96 Count (Packaging May Vary)",Non-perishable unopened cleaning supplies - Enter price,39,Low,Household-Consumables,Basement - Unfinished
3707,113-8094794-4066649,2021-08-31T16:34:46Z,31.69,B07ZCWMRZT,1,"TOAZOE 11"" Adjustable Robust Articulating Friction Magic Arm Clamp Holder Mounts Kit for DSLR/Mirrorless/Action Camera/Camcorder/LCD Monitor Video Vlog Rig w/Smartphone/iPhone/GoPro/Arlo etc",Clamp,72,Low,Tools-Electronics,Basement - Unfinished
3708,113-1701946-1249023,2021-08-30T15:45:10Z,12.6,B08FHMZX5V,1,"Fxexblin Kids Adults Swim Mask Swimming Goggles with Nose Cover Snorkel Scuba Diving Snorkeling, Anti-Fog Lens Leakproof Skirt 180 Panoramic View Face Dive Masks for Youth Children Boys gitls",Dive & snorkel set,55,Low,Other,Basement - Unfinished
3709,113-5940631-6060243,2021-08-30T15:44:52Z,9.01,B08FHMCYKW,1,"Fxexblin Kids Adults Swim Mask Swimming Goggles with Nose Cover Snorkel Scuba Diving Snorkeling, Anti-Fog Lens Leakproof Skirt 180 Panoramic View Face Dive Masks for Youth Children Boys gitls",Dive & snorkel set,55,Low,Other,Basement - Unfinished
3710,113-0049465-3661060,2021-08-27T21:44:38Z,15.89,B00UD4BQDS,1,"StillCool Running Speed Training, 56 inch Speed Drills Resistance Parachute Running Sprint Chute Soccer Football Sport Speed Training, Black",Other,0,Low,Other,Other
3711,114-1140118-0454634,2021-08-27T02:10:20Z,41.61,B004GW5M8I,1,Contec Sporicidin Disinfectant Solution - 1 gallon,Non-perishable unopened cleaning supplies - Enter price,38,Low,Cleaning-Supplies,Basement - Unfinished
3712,113-0831244-7083428,2021-08-26T02:20:50Z,8.18,B006ZR8VWG,1,"Just For Men Easy Comb-In Color (Formerly Autostop), Gray Hair Coloring for Men with Comb Applicator Included, Easy No Mix Application - Real Black, A-55 (Packaging May Vary)",Makeup - hair products (enter price),38,Low,Household-Consumables,Bathroom
3713,113-9641059-2086633,2021-08-25T13:26:29Z,37.1,B0892SZDDK,1,DJI Mavic Air 2 Battery Charger(Global) (Excludes AC Cable) - OEM,Car battery charger,92,High,Electronics-Components & Prototyping,Basement - Unfinished
3714,113-9687226-9337026,2021-08-25T13:25:48Z,26.49,B07SVNSGYZ,1,MAS Stealth Propellers for DJI Mavic Air - Black 4 pcs,Other,0,Low,Traxxas,Other
3715,113-7189923-9508212,2021-08-24T23:43:41Z,26.45,B08BTFKQK9,1,"Pokémon 2020 Summer Poke Ball Tin Dusk Ball | 3 Booster Packs | Each XY Series Pack Contains 10 Cards | Genuine Cards, Multicolor",Sports trading card - Collectible - Enter price,34,Low,Other,Attic
3716,113-1133587-2726662,2021-08-24T23:39:22Z,18.12,B095HKQTPD,1,"10 Inches Siren Head Bridge Worm Plush Toy , Bridge Worm Plush , Worm Toy Party Gift (White)",Stuffed animal,35,Low,Other,Attic
3717,113-7841746-4658654,2021-08-24T22:55:09Z,13.76,B09639T6NJ,1,Siren Head Action Figure Model Doll Sculpture Shy Guy Foundation Cake Topper Centerpiece Toys Action for Kids Children Birthday Cake Decoration 8Pcs/Set,Toy action figure,91,High,Other,Kid's Bedroom
3718,113-0935246-9829844,2021-08-24T22:50:46Z,14.99,B00RY8CB7Q,1,"Power Up Trail Mix Variety, Assorted 8 Pack, 18 Ounce",Other,0,Low,Snacks,Other
3719,112-3048907-6710642,2021-08-24T19:10:09Z,136.74,B08CMVGVQY,1,"DJI OM 4 - Handheld 3-Axis Smartphone Gimbal Stabilizer with Grip, Tripod, Gimbal Stabilizer Ideal for Vlogging, YouTube, Live Video, Phone Stabilizer Compatible with iPhone and Android",Tripod,72,Low,Electronics-Components & Prototyping,Attic
3720,113-5435731-8307424,2021-08-24T11:14:34Z,5.35,B006BHQU6Y,1,"Nature's Bakery Whole Wheat Fig Bars, Raspberry, Real Fruit, Vegan, Non-GMO, Snack bar, 1 box with 12 twin packs (12 twin packs)",Other,0,Low,Snacks,Other
3721,114-6983552-0637835,2021-08-24T10:07:18Z,27.76,B088725TNH,1,"Pampers Ninjamas, Bedwetting Disposable Underwear, Nighttime Training Pants Boys, FSA HSA Eligible, 44 Count, Size Small/Medium (38-65 lbs)",Underwear - Children's/kid's,72,Low,Baby-Diapers,Clothing & Accs - Kids
3722,113-1731829-4398605,2021-08-24T06:41:54Z,14.22,B003TNANSO,1,"KIND Bars, Peanut Butter Dark Chocolate, Gluten Free,1.4 Ounce,12 Count",Other,0,Low,Snacks,Other
3723,113-5946579-1365863,2021-08-24T06:07:25Z,38.15,B07WKJXQX7,1,"KAINOKAI Traditional Hand-Made Straw Archery Target,Arrow Target for Recurve Bow Longbow or Compound Bow(Traditional Target Dia &#x3A6;:19.7in / 3 Layers)",Target - Archery - Bulls eye,72,Low,Other,Basement - Unfinished
3724,112-1921070-1811424,2021-08-24T04:17:18Z,27.73,B0886ZX14J,1,"Pampers Ninjamas, Bedwetting Overnight Diapers Disposable Underwear, Nighttime Training Pants Boys, FSA HSA Eligible, 34 Count, Size L/XL (64-125 lbs)",Disposable diapers - (size 4-6) - qty 150 - High grade,72,Low,Baby-Diapers,Nursery
3725,113-2559367-9237068,2021-08-23T14:26:40Z,27.41,B096LKJKJJ,1,"Cordless Trampoline Lights with Bluetooth Music, Large Size 9 Colors LED Lights with Remote Control for Trampoline 16FT 15FT 14FT 12FT 10FT, Sync up to Music, Trampoline Accessories for Kids Adults",Other,0,Low,Other,Other
3726,114-7308478-6235409,2021-08-22T12:50:06Z,23.31,B08X6KWZXT,1,LUFFYMOMO Women's Gladiator Strap Sandals Flat Fisherman Thong Cross Strappy Sandals&#xFF08;10 M US Grey&#xFF09;,Shoes - Ladies' - Sandals,72,Low,Other,Clothing & Accs - Womens
3727,114-9237930-5510619,2021-08-22T12:50:06Z,63.55,B07H7SXKHX,1,"Hey Dude Men's Wally Sox Micro Total Black, Size 9",Shoes - Men's - Casual,72,Low,Other,Clothing & Accs - Mens
3728,114-0889676-1169807,2021-08-21T17:39:34Z,48.63,B072KQVBKL,1,MEROKEETY Women's Sleeveless Lace Floral Elegant Cocktail Dress Crew Neck Knee Length for Party,Dress - Ladies',47,Low,Other,Clothing & Accs - Womens
3729,114-0889676-1169807,2021-08-21T17:39:34Z,48.63,B06XQ9RQ2B,1,MEROKEETY Women's Sleeveless Lace Floral Elegant Cocktail Dress Crew Neck Knee Length for Party,Dress - Ladies',47,Low,Other,Clothing & Accs - Womens
3730,114-0889676-1169807,2021-08-21T17:39:34Z,29.58,B01H2123YU,2,"Sleeve Stars Tennis Elbow Brace for Women and Men, Tennis Elbow Strap Tendonitis Arm Band, Counterforce Brace for Tennis Elbow Relief - Forearm Band w/ 3 Straps Fits 9""-23"" (Single)",Supporter / brace,72,Low,Other,Bathroom
3731,113-6426528-3442623,2021-08-18T22:40:35Z,25.43,B01K6L5PFW,1,"GPP 28"" Fiberglass Archery Target Arrows - Practice Arrows or Youth Arrows for Recurve Bow- 12 Pack",Archery - Recurve / Longbow,72,Low,Other,Basement - Unfinished
3732,113-0236295-4922624,2021-08-18T22:37:48Z,28.04,B084RW99HW,1,"Pokemon 2020 Spring Poke Ball Tin- Ultraball, Gold",Other,0,Low,Other,Other
3733,113-7622267-4777020,2021-08-18T22:36:11Z,16.21,B0867G6T5L,1,"MIMIDOU 30 Pcs Finger Slingshot Dinosaurs Animal Toy, Funny Stretchable Flick Rubber Animals, a Variety of Different Color Simulation Animals Great for Various Festivals and Parties.",Other,0,Low,Other,Other
3734,114-0789202-3494653,2021-08-16T01:28:35Z,19.95,B01M5DEMWI,1,Glucosamine Chondroitin Turmeric Msm Boswellia - Joint Support Supplement for Relief 180 Tablets - Arazo Nutrition,Non-Prescription Supplements - Enter price,58,Low,Other,Bathroom
3735,114-1444524-3604242,2021-08-15T19:51:03Z,18.01,B07SQPVVBF,1,iClosam Women Sheer Shrug Tie Front Short Sleeve Cropped Bolero Shrug Cardigan,Sweater - Ladies',47,Low,Other,Clothing & Accs - Womens
3736,114-6207484-8537019,2021-08-15T04:14:54Z,72.95,B08X1SB2ZJ,1,Cryotex Massage Gun - Back & Neck Deep Tissue Handheld Percussion Massager - Six Different Heads for Different Muscle Groups - 20 Speed Options ,Handheld massager,75,Low,Electronics-Components & Prototyping,Bathroom
3737,113-6516785-0470602,2021-08-15T00:53:41Z,27.32,B08LB47Z8F,1,Long Horse Plush Toys -51 inches,Stuffed animal,48,Low,Other,Attic
3739,114-4081821-2543456,2021-08-13T15:47:03Z,7.12,B07C95KXCJ,1,"Super Sunnies Evo Flex Soft Tanning Bed Goggles for UV Eye Protection Use In Sun Tan Bed Or Booth (2 Pair, Pink)...",Eye protection,88,High,Other,Basement - Unfinished
3740,113-9161996-8425841,2021-08-11T23:37:50Z,26.46,B08RN6K3Q2,1,Bath Bombs for Kids Dino Egg with Surprise Inside Dinosaur Toys Natural Bubble Bath Balls Set Spa Fizzies Bathbombs Organic and Safe for Christmas Birthday Easter Gifts Boys and Girls Gifts Kit,Bath & shower seat / transfer bench,72,Low,Household-Consumables,Medical Equip Health
3741,114-3108776-9835429,2021-08-07T15:40:59Z,15.85,B0925246TR,1,Nike 6-Pack Metallic Blue Swoosh Sport Headbands - Unisex - With Silicone Grip,Hair clip / Headband,42,Low,Other,Bathroom
3742,114-3108776-9835429,2021-08-07T15:40:59Z,18.9,B07TPCYWQZ,1,"Bolux Dog Harness, No-Pull Reflective Dog Vest, Breathable Adjustable Pet Harness with Handle for Outdoor Walking - No More Pulling, Tugging or Choking ( Turquoise, M )",Dog harness,84,High,Other,Pet Care Items
3743,114-3108776-9835429,2021-08-07T15:40:59Z,13.77,B01MR81EJF,1,"Copatchy No Pull Reflective Adjustable Dog Harness with Handle (Medium, Pink)",Dog harness,84,High,Other,Pet Care Items
3744,114-3108776-9835429,2021-08-07T15:40:59Z,23.96,B078VW8Z64,1,"Amazon Brand - Wag Dry Dog Food for Puppies, Chicken & Lentil Recipe (15 lb. Bag)",Dog food (enter price),72,Low,Other,Pet Care Items
3745,114-3108776-9835429,2021-08-07T15:40:59Z,14.83,B07TVWZNNV,1,COOYOO 2 Pack Dog Leash 5 FT Heavy Duty - Comfortable Padded Handle - Reflective Dog Leash for Medium Large Dogs with Collapsible Pet Bowl,Dog leash,80,High,Other,Pet Care Items
3746,114-4066801-7303425,2021-08-07T14:26:19Z,40.2,B08W75HF7J,1,"The Coldest Water Bottle - 32 oz, 64 oz Sports Wide Mouth Hot Cold, Modern Double Walled, Simple Thermo Mug, Hydro Metal Canteen Cold 36+ Hrs (32 oz, Sailor Blue)",Water bottle / canteen / Thermos,75,Low,Other,Basement - Unfinished
3747,114-4066801-7303425,2021-08-07T14:26:19Z,57.14,B07V7Y511R,1,"The Coldest Sports Water Bottle 64 oz Wide Mouth Insulated Stainless Steel Hydro Thermos - Cold up to 36 Hrs/Hot 13 Hrs Double Walled Flask - Flip Top Wide Mouth 2.0 (Stealth Black, 64 oz)",Water bottle / canteen / Thermos,72,Low,Other,Basement - Unfinished
3748,114-4986392-8593036,2021-08-07T14:26:19Z,40.2,B08FHGVTDL,1,"The Coldest Water Bottle - 32 oz Sports Wide Mouth Hot Cold, Modern Double Walled, Simple Thermo Mug, Hydro Metal Canteen Cold 36+ Hrs (Crimson Red, 32 oz)",Water bottle / canteen / Thermos,75,Low,Household-Consumables,Basement - Unfinished
3749,114-4986392-8593036,2021-08-07T14:26:19Z,18.01,B088K8J2S3,1,ANPN Cushioned Crew Socks 18 Pairs Unisex Casual Athletic for Toddler Boys Kids 2-4 4-6 5-7 6-8 Yeas(MixC 68),Socks - 6 pair - Children's/kid's,72,Low,Other,Clothing & Accs - Kids
3750,114-2207848-9943402,2021-08-04T13:25:20Z,21.19,B07XK17S65,1,"Shoe Stretcher Men, 4 Ways Shoe Expander Widener for Wide Feet shoe tree shaper",Shoe tree / Rack / Organizer,72,Low,Home Organization,Coat Closet
3751,112-4784331-7633010,2021-08-01T13:09:00Z,16.77,B071XWVQCV,1,"Larabar Lemon Bar, Gluten Free Vegan Fruit & Nut Bar, 1.6 oz Bars, 16 Ct",Other,0,Low,Snacks,Other
3752,113-1769114-4866640,2021-08-01T08:04:21Z,29.42,B08QYM8PPW,1,"Brawny Flex Paper Towels, 12 Triple Rolls = 36 Regular Rolls, Tear-A-Square, 3 Sheet Size Options, Quarter Size Sheets",Non-perishable paper / plastic products,72,Low,Household-Consumables,Utility/ Laundry Room
3753,114-7323857-4873013,2021-08-01T02:59:12Z,27.73,B088725TNH,1,"Pampers Ninjamas, Bedwetting Disposable Underwear, Nighttime Training Pants Boys, FSA HSA Eligible, 44 Count, Size Small/Medium (38-65 lbs)",Underwear - Children's/kid's,72,Low,Baby-Diapers,Clothing & Accs - Kids
3754,114-1152795-1211444,2021-08-01T02:58:53Z,27.73,B0886ZX14J,1,"Pampers Ninjamas, Bedwetting Overnight Diapers Disposable Underwear, Nighttime Training Pants Boys, FSA HSA Eligible, 34 Count, Size L/XL (64-125 lbs)",Disposable diapers - (size 4-6) - qty 150 - High grade,72,Low,Baby-Diapers,Nursery
3755,114-0416295-8868225,2021-08-01T02:56:15Z,48.75,B00ZPVEHUI,1,"Horse Guard Super Weight Gain Equine Vitamin Mineral, Probiotic & Weight Gain Supplement, 10 lb",Non-Prescription Supplements - Enter price,32,Low,Horse-Equipment,Bathroom
3757,112-6969759-3600251,2021-07-24T22:23:28Z,11.1,B00RY8CB7Q,1,"Power Up Trail Mix Variety, Assorted 8 Pack, 18 Ounce",Other,0,Low,Snacks,Other
3758,113-3311122-2241039,2021-07-24T19:27:03Z,63.05,B000HHO3YU,1,"Farnam SandClear Natural Psyllium Crumbles, supports the removal of sand and dirt, 10 pound (10208)",Other,0,Low,Horse-Equipment,Other
3759,111-3514194-9855442,2021-07-24T16:50:41Z,33.95,B06XNW4SNJ,1,"Dixie Basic 8 1/2"" Light-Weight Paper Plates by GP PRO (Georgia-Pacific), White, DBP09W, 500 Count (125 Plates Per Pack, 4 Packs Per Case)",Non-perishable paper / plastic products,72,Low,Household-Consumables,Utility/ Laundry Room
3760,111-9910714-2711416,2021-07-24T04:47:29Z,12.68,B003TNANSO,1,"KIND Bars, Peanut Butter Dark Chocolate, Gluten Free,1.4 Ounce,12 Count",Other,0,Low,Snacks,Other
3762,114-7663367-2855431,2021-07-24T01:28:37Z,5.35,B006BHQU6Y,1,"Nature's Bakery Whole Wheat Fig Bars, Raspberry, Real Fruit, Vegan, Non-GMO, Snack bar, 1 box with 12 twin packs (12 twin packs)",Other,0,Low,Snacks,Other
3763,114-4071781-2677857,2021-07-14T03:48:22Z,31.79,B08V5KXT1K,1,"Reebok Women's Slipshorts - Long Leg Seamless Boyshorts (4 Pack), Size Large, Rose/White/Brown/Black",Intimates - Slip - Ladies',47,Low,Other,Clothing & Accs - Womens
3764,114-4071781-2677857,2021-07-14T03:48:22Z,30.73,B08NCRCS7W,1,"Reebok Women's Seamless Stretch Performance Boyshort Panties (6 Pack), Size Large, Multi SpaceDye/Four Leaf Clover Melange/Black",Intimates - Briefs / Panties - Ladies',72,Low,Other,Clothing & Accs - Womens
3765,114-4071781-2677857,2021-07-14T03:48:22Z,34.97,B08HYHLH93,1,VINTATRE Women Kimono Robes Long Knit Bathrobe Lightweight Soft Knit Sleepwear V-neck Casual Ladies Loungewear FP-Black-Large,Robe - Ladies',50,Low,Other,Clothing & Accs - Womens
3766,114-4071781-2677857,2021-07-14T03:48:22Z,26.31,B07PQP7XTR,1,Ekouaer Women Sleep Shirt Short Sleeve Nightgown Striped Lounge Wear with Pocket,Sleepwear / Pajamas - Ladies',48,Low,Other,Clothing & Accs - Womens
3767,114-2426864-4856254,2021-07-12T12:57:13Z,9.53,B07WZQN54C,1,"6"" Mini Needle Nose Pliers with Comfort Grip Handles,2 Pliers Set for Handmade Craft",Pliers - Individual,72,Low,Tools-other,Basement - Unfinished
3768,114-0455888-6619434,2021-07-12T12:57:13Z,7.27,B075JRT85B,1,"Degree Men UltraClear Antiperspirant Protects from Deodorant Stains Black + White Mens Deodorant 2.7 oz, 2 Count",Other,0,Low,Household-Consumables,Other
3769,114-2426864-4856254,2021-07-12T12:57:13Z,48.71,B07W97J9M7,1,"Cervical Memory Foam Pillow for Neck and Shoulder Pain Relief - Ergonomic, Orthopedic Pillow for Side, Back, Stomach Sleepers - Contour Pillows for Sleeping Support - Free Sleeping Mask",Pillow,72,Low,Other,Guest Bedroom
3770,113-6847745-2471407,2021-07-08T15:30:08Z,21.19,B07KBFJWPD,1,Foam Protection Wrap - 4 Pack Multi-Purpose Cushioning- Wrap Any Shape - no Adhesive or Glue Black,Eye protection,88,High,Household-Consumables,Basement - Unfinished
3771,113-1840906-8641844,2021-07-03T21:52:31Z,42.39,B0919S88BK,1,"Pool Lights,littobia Submersible LED Lights with Magnet and Suction Cups, RF Remote Pool Lights, IP68 Waterproof, Underwater Timing with 13 LED Pool Light, 3.35 Inch (4 Pack)",Patio lighting,40,Low,Electronics-Components & Prototyping,Deck/Patio & Yard
3772,113-1840906-8641844,2021-07-03T21:52:31Z,38.15,B07WMTF78Q,1,"Bluetooth Speakers with Colorful Lights, Portable Speaker IPX7 Waterproof Floatable, Built-in Mic,Crystal Clear Stereo Sound Speakers Bluetooth Wireless 50ft Range for Home Shower Outdoors Pool Travel",Speaker - Bookshelf,72,Low,Electronics-Components & Prototyping,Attic
3773,113-4061830-2638611,2021-07-01T17:24:08Z,12.42,B071XWVQCV,1,"Larabar Lemon Bar, Gluten Free Vegan Fruit & Nut Bar, 1.6 oz Bars, 16 Ct",Other,0,Low,Snacks,Other
3774,113-9810039-8957025,2021-07-01T13:33:27Z,22.59,B07JMHB3Y5,1,"Tide PODS Laundry Detergent Soap PODS, High Efficiency (HE), Clean Breeze Scent, 96 Count (Packaging May Vary)",Non-perishable unopened cleaning supplies - Enter price,39,Low,Household-Consumables,Basement - Unfinished
3775,114-3882091-1864200,2021-07-01T12:23:35Z,42.18,B014YN7LVE,1,"NETGEAR Wi-Fi Range Extender EX6120 - Coverage Up to 1200 Sq Ft and 20 Devices with AC1200 Dual Band Wireless Signal Booster & Repeater (Up to 1200Mbps Speed), and Compact Wall Plug Design",Network router,44,Low,Electronics-Components & Prototyping,Office/ Study
3776,113-3342995-2892214,2021-07-01T11:33:04Z,21.01,B01BUNHFQM,1,"Tide Pods 3 in 1, Laundry Detergent Pacs, Spring Meadow Scent, 81 Count",Other,0,Low,Household-Consumables,Other
